    0.54457E-01    0.11759E+05
    0.55557E-01    0.11597E+05
    0.56680E-01    0.11440E+05
    0.57825E-01    0.11286E+05
    0.58993E-01    0.11135E+05
    0.60184E-01    0.10986E+05
    0.61400E-01    0.10837E+05
    0.62641E-01    0.10686E+05
    0.63906E-01    0.10534E+05
    0.65197E-01    0.10378E+05
    0.66514E-01    0.10216E+05
    0.67858E-01    0.10046E+05
    0.69229E-01    0.98649E+04
    0.70627E-01    0.96733E+04
    0.72054E-01    0.94727E+04
    0.73510E-01    0.92648E+04
    0.74994E-01    0.90488E+04
    0.76509E-01    0.88214E+04
    0.78055E-01    0.85800E+04
    0.79632E-01    0.83259E+04
    0.81241E-01    0.80638E+04
    0.82882E-01    0.77979E+04
    0.84556E-01    0.75305E+04
    0.86264E-01    0.72635E+04
    0.88007E-01    0.69990E+04
    0.89785E-01    0.67395E+04
    0.91598E-01    0.64875E+04
    0.93449E-01    0.62452E+04
    0.95337E-01    0.60149E+04
    0.97263E-01    0.57984E+04
    0.99227E-01    0.55975E+04
    0.10123E+00    0.54137E+04
    0.10328E+00    0.52479E+04
    0.10536E+00    0.50999E+04
    0.10749E+00    0.49695E+04
    0.10966E+00    0.48549E+04
    0.11188E+00    0.47541E+04
    0.11414E+00    0.46645E+04
    0.11644E+00    0.45825E+04
    0.11880E+00    0.45047E+04
    0.12120E+00    0.44275E+04
    0.12365E+00    0.43474E+04
    0.12614E+00    0.42615E+04
    0.12869E+00    0.41671E+04
    0.13129E+00    0.40627E+04
    0.13394E+00    0.39474E+04
    0.13665E+00    0.38214E+04
    0.13941E+00    0.36860E+04
    0.14223E+00    0.35432E+04
    0.14510E+00    0.33957E+04
    0.14803E+00    0.32468E+04
    0.15102E+00    0.31001E+04
    0.15407E+00    0.29595E+04
    0.15718E+00    0.28286E+04
    0.16036E+00    0.27105E+04
    0.16360E+00    0.26070E+04
    0.16690E+00    0.25184E+04
    0.17028E+00    0.24436E+04
    0.17371E+00    0.23800E+04
    0.17722E+00    0.23246E+04
    0.18080E+00    0.22739E+04
    0.18446E+00    0.22248E+04
    0.18818E+00    0.21735E+04
    0.19198E+00    0.21172E+04
    0.19586E+00    0.20533E+04
    0.19982E+00    0.19814E+04
    0.20386E+00    0.19027E+04
    0.20797E+00    0.18200E+04
    0.21218E+00    0.17366E+04
    0.21646E+00    0.16559E+04
    0.22083E+00    0.15810E+04
    0.22530E+00    0.15139E+04
    0.22985E+00    0.14558E+04
    0.23449E+00    0.14064E+04
    0.23923E+00    0.13641E+04
    0.24406E+00    0.13264E+04
    0.24899E+00    0.12903E+04
    0.25402E+00    0.12529E+04
    0.25915E+00    0.12120E+04
    0.26439E+00    0.11670E+04
    0.26973E+00    0.11190E+04
    0.27518E+00    0.10698E+04
    0.28074E+00    0.10216E+04
    0.28641E+00    0.97654E+03
    0.29219E+00    0.93614E+03
    0.29810E+00    0.90088E+03
    0.30412E+00    0.86986E+03
    0.31026E+00    0.84133E+03
    0.31653E+00    0.81349E+03
    0.32292E+00    0.78492E+03
    0.32945E+00    0.75485E+03
    0.33610E+00    0.72355E+03
    0.34289E+00    0.69221E+03
    0.34982E+00    0.66230E+03
    0.35689E+00    0.63473E+03
    0.36409E+00    0.60973E+03
    0.37145E+00    0.58694E+03
    0.37895E+00    0.56546E+03
    0.38661E+00    0.54426E+03
    0.39442E+00    0.52277E+03
    0.40239E+00    0.50112E+03
    0.41052E+00    0.47983E+03
    0.41881E+00    0.45955E+03
    0.42727E+00    0.44067E+03
    0.43590E+00    0.42313E+03
    0.44471E+00    0.40649E+03
    0.45369E+00    0.39033E+03
    0.46286E+00    0.37436E+03
    0.47221E+00    0.35864E+03
    0.48174E+00    0.34348E+03
    0.49148E+00    0.32910E+03
    0.50141E+00    0.31552E+03
    0.51153E+00    0.30261E+03
    0.52187E+00    0.29012E+03
    0.53241E+00    0.27796E+03
    0.54317E+00    0.26617E+03
    0.55414E+00    0.25488E+03
    0.56533E+00    0.24414E+03
    0.57675E+00    0.23387E+03
    0.58840E+00    0.22401E+03
    0.60029E+00    0.21448E+03
    0.61242E+00    0.20531E+03
    0.62479E+00    0.19651E+03
    0.63741E+00    0.18809E+03
    0.65029E+00    0.18004E+03
    0.66342E+00    0.17231E+03
    0.67683E+00    0.16489E+03
    0.69050E+00    0.15778E+03
    0.70445E+00    0.15095E+03
    0.71868E+00    0.14440E+03
    0.73320E+00    0.13812E+03
    0.74801E+00    0.13209E+03
    0.76312E+00    0.12632E+03
    0.77854E+00    0.12078E+03
    0.79426E+00    0.11547E+03
    0.81031E+00    0.11039E+03
    0.82668E+00    0.10552E+03
    0.84338E+00    0.10085E+03
    0.86041E+00    0.96386E+02
    0.87780E+00    0.92107E+02
    0.89553E+00    0.88011E+02
    0.91362E+00    0.84089E+02
    0.93208E+00    0.80335E+02
    0.95091E+00    0.76743E+02
    0.97011E+00    0.73305E+02
    0.98971E+00    0.70016E+02
    0.10097E+01    0.66868E+02
    0.10301E+01    0.63857E+02
    0.10509E+01    0.60977E+02
    0.10721E+01    0.58222E+02
    0.10938E+01    0.55587E+02
    0.11159E+01    0.53066E+02
    0.11384E+01    0.50656E+02
    0.11614E+01    0.48352E+02
    0.11849E+01    0.46149E+02
    0.12088E+01    0.44042E+02
    0.12333E+01    0.42029E+02
    0.12582E+01    0.40104E+02
    0.12836E+01    0.38265E+02
    0.13095E+01    0.36507E+02
    0.13360E+01    0.34827E+02
    0.13630E+01    0.33221E+02
    0.13905E+01    0.31688E+02
    0.14186E+01    0.30223E+02
    0.14472E+01    0.28823E+02
    0.14765E+01    0.27486E+02
    0.15063E+01    0.26209E+02
    0.15367E+01    0.24990E+02
    0.15678E+01    0.23826E+02
    0.15994E+01    0.22714E+02
    0.16318E+01    0.21653E+02
    0.16647E+01    0.20640E+02
    0.16984E+01    0.19673E+02
    0.17327E+01    0.18750E+02
    0.17677E+01    0.17869E+02
    0.18034E+01    0.17029E+02
    0.18398E+01    0.16227E+02
    0.18770E+01    0.15461E+02
    0.19149E+01    0.14731E+02
    0.19536E+01    0.14035E+02
    0.19930E+01    0.13370E+02
    0.20333E+01    0.12736E+02
    0.20744E+01    0.12132E+02
    0.21163E+01    0.11555E+02
    0.21590E+01    0.11005E+02
    0.22026E+01    0.10481E+02
    0.22471E+01    0.99811E+01
    0.22925E+01    0.95044E+01
    0.23388E+01    0.90500E+01
    0.23861E+01    0.86168E+01
    0.24343E+01    0.82038E+01
    0.24835E+01    0.78102E+01
    0.25336E+01    0.74351E+01
    0.25848E+01    0.70775E+01
    0.26370E+01    0.67368E+01
    0.26903E+01    0.64121E+01
    0.27447E+01    0.61027E+01
    0.28001E+01    0.58080E+01
    0.28567E+01    0.55271E+01
    0.29144E+01    0.52596E+01
    0.29733E+01    0.50048E+01
    0.30333E+01    0.47620E+01
    0.30946E+01    0.45308E+01
    0.31571E+01    0.43105E+01
    0.32209E+01    0.41008E+01
    0.32860E+01    0.39011E+01
    0.33523E+01    0.37109E+01
    0.34201E+01    0.35298E+01
    0.34892E+01    0.33574E+01
    0.35596E+01    0.31932E+01
    0.36316E+01    0.30369E+01
    0.37049E+01    0.28882E+01
    0.37798E+01    0.27465E+01
    0.38561E+01    0.26117E+01
    0.39340E+01    0.24834E+01
    0.40135E+01    0.23613E+01
    0.40946E+01    0.22451E+01
    0.41773E+01    0.21345E+01
    0.42617E+01    0.20293E+01
    0.43478E+01    0.19291E+01
    0.44356E+01    0.18338E+01
    0.45252E+01    0.17432E+01
    0.46166E+01    0.16569E+01
    0.47099E+01    0.15749E+01
    0.48050E+01    0.14968E+01
    0.49021E+01    0.14226E+01
    0.50011E+01    0.13520E+01
    0.51021E+01    0.12848E+01
    0.52052E+01    0.12209E+01
    0.53104E+01    0.11601E+01
    0.54176E+01    0.11024E+01
    0.55271E+01    0.10474E+01
    0.56387E+01    0.99516E+00
    0.57526E+01    0.94548E+00
    0.58689E+01    0.89824E+00
    0.59874E+01    0.85332E+00
    0.61084E+01    0.81062E+00
    0.62318E+01    0.77002E+00
    0.63577E+01    0.73143E+00
    0.64861E+01    0.69475E+00
    0.66171E+01    0.65988E+00
    0.67508E+01    0.62673E+00
    0.68872E+01    0.59523E+00
    0.70263E+01    0.56529E+00
    0.71682E+01    0.53683E+00
    0.73130E+01    0.50979E+00
    0.74608E+01    0.48409E+00
    0.76115E+01    0.45967E+00
    0.77653E+01    0.43647E+00
    0.79221E+01    0.41442E+00
    0.80822E+01    0.39347E+00
    0.82454E+01    0.37357E+00
    0.84120E+01    0.35466E+00
    0.85819E+01    0.33670E+00
    0.87553E+01    0.31963E+00
    0.89322E+01    0.30342E+00
    0.91126E+01    0.28802E+00
    0.92967E+01    0.27339E+00
    0.94845E+01    0.25950E+00
    0.96761E+01    0.24631E+00
    0.98716E+01    0.23377E+00
    0.10071E+02    0.22187E+00
    0.10274E+02    0.21057E+00
    0.10482E+02    0.19983E+00
    0.10694E+02    0.18964E+00
    0.10910E+02    0.17996E+00
    0.11130E+02    0.17077E+00
    0.11355E+02    0.16204E+00
    0.11584E+02    0.15376E+00
    0.11818E+02    0.14589E+00
    0.12057E+02    0.13842E+00
    0.12301E+02    0.13133E+00
    0.12549E+02    0.12460E+00
    0.12803E+02    0.11821E+00
    0.13061E+02    0.11214E+00
    0.13325E+02    0.10639E+00
    0.13594E+02    0.10092E+00
    0.13869E+02    0.95733E-01
    0.14149E+02    0.90809E-01
    0.14435E+02    0.86136E-01
    0.14727E+02    0.81701E-01
    0.15024E+02    0.77492E-01
    0.15328E+02    0.73498E-01
    0.15637E+02    0.69707E-01
    0.15953E+02    0.66110E-01
    0.16275E+02    0.62697E-01
    0.16604E+02    0.59458E-01
    0.16940E+02    0.56385E-01
    0.17282E+02    0.53469E-01
    0.17631E+02    0.50703E-01
    0.17987E+02    0.48078E-01
    0.18351E+02    0.45588E-01
    0.18721E+02    0.43225E-01
